model_type,timeframe,architecture,trial_id,composite_score,val_accuracy,val_auc,val_loss,accuracy,hp_num_conv1d_layers,hp_filters,hp_kernel_size,hp_padding,hp_activation,hp_kernel_initializer,hp_add_pooling_0,hp_pool_size,hp_strides,hp_num_dense_layers,hp_units,hp_bias_initializer,hp_dropout_rate,hp_learning_rate,hp_focal_gamma,hp_focal_alpha,hp_add_pooling_1,hp_add_pooling_2,hp_num_conv_layers,hp_num_lstm_layers,hp_units_first,hp_forget_bias,hp_dropout,hp_recurrent_dropout,hp_num_GRU_layers,hp_num_LSTM_layers
direction_14,14.0,GRU,028,-991.5013276100159,0.5061328411102295,0.5085551738739014,9925.16015625,0.5004101395606995,,,,,tanh,he_normal,,,,1,128,glorot_normal,0.4,0.00032149734827404113,3.0,0.30000000000000004,,,,,96.0,,0.15000000000000002,0.15000000000000002,2.0,
direction_14,14.0,GRU,029,-190.44057285785675,0.4935937523841858,0.4999154210090637,1914.3408203125,0.49064454436302185,,,,,gelu,glorot_normal,,,,1,32,zeros,0.2,0.0015453316687064683,1.5,0.9,,,,,32.0,,0.2,0.25,2.0,
direction_14,14.0,GRU,030,-217.2816308617592,0.5064062476158142,0.5,2182.88037109375,0.5096679925918579,,,,,gelu,he_normal,,,,1,64,zeros,0.1,0.0005405245899425882,2.5,0.30000000000000004,,,,,32.0,,0.2,0.25,2.0,
direction_14,14.0,GRU,031,-226.8720068335533,0.4935937523841858,0.5,2278.656005859375,0.49291014671325684,,,,,gelu,glorot_normal,,,,1,64,zeros,0.2,0.006492690297457527,2.5,0.7000000000000001,,,,,128.0,,0.15000000000000002,0.1,2.0,
direction_14,14.0,GRU,032,-5.502023470401764,0.5064062476158142,0.5,65.08429718017578,0.5082031488418579,,,,,relu,he_normal,,,,1,32,he_normal,0.2,0.009803686089744015,1.5,0.1,,,,,128.0,,0.30000000000000004,0.15000000000000002,1.0,
direction_14,14.0,GRU,033,-502.5177218794823,0.5064062476158142,0.5007253885269165,5035.24853515625,0.5046679973602295,,,,,gelu,glorot_normal,,,,2,128,he_normal,0.2,0.002269730362400285,2.0,0.5,,,,,128.0,,0.4,0.25,3.0,
direction_14,14.0,GRU,034,-4.635090482234955,0.4935937523841858,0.5,56.286842346191406,0.4909960925579071,,,,,relu,he_normal,,,,2,64,he_normal,0.5,0.0017940757181116695,2.5,0.7000000000000001,,,,,32.0,,0.1,0.4,2.0,
direction_14,14.0,GRU,035,-5.532239377498627,0.4935937523841858,0.5,65.25833129882812,0.49146485328674316,,,,,relu,he_normal,,,,1,64,zeros,0.4,0.0009211376149271358,2.0,0.7000000000000001,,,,,64.0,,0.30000000000000004,0.25,1.0,
direction_14,14.0,GRU,036,-2.84614120721817,0.5064062476158142,0.5,38.525474548339844,0.5095898509025574,,,,,relu,glorot_normal,,,,2,128,he_normal,0.4,0.00922049314969164,1.0,0.1,,,,,32.0,,0.2,0.15000000000000002,3.0,
direction_14,14.0,GRU,037,-710.607523882389,0.5064062476158142,0.5004253387451172,7116.1435546875,0.5087304711341858,,,,,tanh,he_normal,,,,2,128,he_normal,0.2,0.0005691214031067918,2.0,0.2,,,,,32.0,,0.4,0.35,3.0,
direction_14,14.0,GRU,038,-197.2980566382408,0.4935937523841858,0.5,1982.91650390625,0.49460938572883606,,,,,relu,glorot_normal,,,,1,128,glorot_normal,0.2,0.00010674541740374034,1.0,0.9,,,,,96.0,,0.30000000000000004,0.2,3.0,
direction_14,14.0,GRU,039,-1.4671653389930723,0.5064062476158142,0.5,24.735715866088867,0.5091015696525574,,,,,relu,he_normal,,,,1,128,glorot_normal,0.1,0.01,2.0,0.5,,,,,32.0,,0.1,0.25,1.0,
direction_14,14.0,GRU,040,-5.183377993106842,0.5064062476158142,0.5,61.89784240722656,0.5081835985183716,,,,,relu,glorot_normal,,,,2,128,zeros,0.4,0.009894319420469278,1.0,0.1,,,,,96.0,,0.2,0.1,1.0,
direction_14,14.0,GRU,041,-2.911380922794342,0.5064062476158142,0.5,39.17787170410156,0.5098632574081421,,,,,relu,he_normal,,,,2,64,zeros,0.4,0.0025226484480455245,3.0,0.1,,,,,32.0,,0.25,0.35,1.0,
direction_14,14.0,GRU,042,-7.194350278377533,0.4935937523841858,0.5,81.87944030761719,0.4921875,,,,,relu,glorot_normal,,,,2,128,he_normal,0.2,0.0007617012298744354,1.5,0.9,,,,,32.0,,0.2,0.25,1.0,
direction_14,14.0,GRU,043,-0.7564590096473693,0.5064062476158142,0.5,17.628652572631836,0.5093554854393005,,,,,relu,glorot_normal,,,,1,64,he_normal,0.5,0.01,1.0,0.30000000000000004,,,,,32.0,,0.2,0.1,1.0,
direction_14,14.0,GRU,044,-2.253413236141205,0.4935937523841858,0.5,32.470069885253906,0.49339842796325684,,,,,relu,glorot_normal,,,,1,64,glorot_normal,0.1,0.0007585202823312821,3.0,0.8,,,,,32.0,,0.25,0.4,1.0,
direction_14,14.0,GRU,045,-13.397394716739655,0.5064062476158142,0.5,144.0380096435547,0.5086914300918579,,,,,relu,glorot_normal,,,,1,128,zeros,0.30000000000000004,0.0008480933680776238,1.0,0.1,,,,,128.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,046,-3.04700790643692,0.5064062476158142,0.5,40.534141540527344,0.5080273151397705,,,,,relu,glorot_normal,,,,2,32,he_normal,0.2,0.009587781231235387,3.0,0.1,,,,,32.0,,0.1,0.25,3.0,
direction_14,14.0,GRU,047,-1.823369061946869,0.4935937523841858,0.5,28.169628143310547,0.4901367127895355,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.000544381196412171,1.5,0.9,,,,,32.0,,0.4,0.30000000000000004,1.0,
direction_14,14.0,GRU,048,-9.513735353946686,0.5064062476158142,0.5,105.201416015625,0.5083203315734863,,,,,relu,glorot_normal,,,,2,64,he_normal,0.5,0.003280448844642922,3.0,0.1,,,,,128.0,,0.30000000000000004,0.25,1.0,
direction_14,14.0,GRU,049,-3.6314253211021423,0.4935937523841858,0.5,46.25019073486328,0.4910351634025574,,,,,relu,he_normal,,,,2,128,zeros,0.5,0.01,3.0,0.9,,,,,64.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,050,-22.37123168706894,0.4935937523841858,0.5,233.64825439453125,0.4903515577316284,,,,,relu,he_normal,,,,1,32,glorot_normal,0.1,0.007076267580428095,3.0,0.9,,,,,32.0,,0.2,0.25,3.0,
direction_14,14.0,GRU,051,-4.681140291690826,0.5064062476158142,0.5,56.875465393066406,0.5092577934265137,,,,,relu,glorot_normal,,,,2,128,zeros,0.2,0.0013716537775051419,3.0,0.5,,,,,32.0,,0.1,0.35,3.0,
direction_14,14.0,GRU,052,-5.198010408878327,0.5064062476158142,0.5,62.044166564941406,0.5029882788658142,,,,,relu,glorot_normal,,,,2,128,zeros,0.5,0.00010301648127077791,3.0,0.2,,,,,32.0,,0.4,0.35,1.0,
direction_14,14.0,GRU,053,-8.397465670108796,0.5064062476158142,0.5,94.0387191772461,0.5084375143051147,,,,,relu,glorot_normal,,,,1,128,he_normal,0.2,0.0044935706204502004,1.0,0.1,,,,,128.0,,0.1,0.1,1.0,
direction_14,14.0,GRU,054,-4.949757695198059,0.5064062476158142,0.5000891089439392,59.562530517578125,0.5087695121765137,,,,,relu,glorot_normal,,,,1,128,zeros,0.2,0.0003950652392487141,1.0,0.1,,,,,32.0,,0.1,0.25,1.0,
direction_14,14.0,GRU,055,-1.0794592261314393,0.4935937523841858,0.5,20.73052978515625,0.49095702171325684,,,,,relu,he_normal,,,,1,128,he_normal,0.30000000000000004,0.01,1.0,0.9,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,056,-1.6765359520912169,0.5064062476158142,0.5,26.829421997070312,0.5105859637260437,,,,,relu,he_normal,,,,1,32,he_normal,0.4,0.002559070352351345,3.0,0.1,,,,,32.0,,0.35,0.4,1.0,
direction_14,14.0,GRU,057,-3.5329946160316466,0.5064062476158142,0.5,45.39400863647461,0.5086914300918579,,,,,relu,glorot_normal,,,,2,128,he_normal,0.5,0.002423330340577008,2.5,0.1,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,058,-10.192341005802154,0.5064062476158142,0.5,111.98747253417969,0.4983203113079071,,,,,relu,he_normal,,,,2,128,zeros,0.1,0.00014290730810563026,3.0,0.9,,,,,32.0,,0.25,0.4,1.0,
direction_14,14.0,GRU,059,-6.442649233341217,0.5064062476158142,0.5,74.49055480957031,0.5086523294448853,,,,,relu,he_normal,,,,1,128,zeros,0.2,0.01,3.0,0.1,,,,,128.0,,0.4,0.35,1.0,
direction_14,14.0,GRU,060,-6.772656404972077,0.5064062476158142,0.5,77.7906265258789,0.5096094012260437,,,,,relu,he_normal,,,,2,128,he_normal,0.5,0.01,2.5,0.1,,,,,96.0,,0.1,0.1,1.0,
direction_14,14.0,GRU,061,-2.5673796057701113,0.4935937523841858,0.5,35.60973358154297,0.49101561307907104,,,,,relu,glorot_normal,,,,1,128,glorot_normal,0.1,0.01,1.0,0.9,,,,,32.0,,0.1,0.1,3.0,
direction_14,14.0,GRU,062,-20.527245485782622,0.5064062476158142,0.5,215.33651733398438,0.5092968940734863,,,,,relu,glorot_normal,,,,2,128,zeros,0.5,0.0002826225994748339,3.0,0.1,,,,,128.0,,0.25,0.1,1.0,
direction_14,14.0,GRU,063,-2.0162473320961,0.5064062476158142,0.5,30.22653579711914,0.5088086128234863,,,,,relu,glorot_normal,,,,2,32,zeros,0.5,0.01,3.0,0.1,,,,,32.0,,0.4,0.1,3.0,
direction_14,14.0,GRU,064,-6.8348031640052795,0.5064062476158142,0.5,78.41209411621094,0.5089648365974426,,,,,relu,glorot_normal,,,,2,128,zeros,0.5,0.01,3.0,0.1,,,,,128.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,065,-3.014138567447662,0.5064062476158142,0.5,40.205448150634766,0.5086328387260437,,,,,relu,glorot_normal,,,,1,32,zeros,0.1,0.0011559930376504304,3.0,0.1,,,,,32.0,,0.4,0.4,3.0,
direction_14,14.0,GRU,066,-1.7981483817100523,0.4935937523841858,0.5,27.917421340942383,0.4912695288658142,,,,,relu,he_normal,,,,1,32,zeros,0.1,0.0001,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,067,-1.0020565390586853,0.4935937523841858,0.5,19.95650291442871,0.4915820360183716,,,,,relu,he_normal,,,,1,32,he_normal,0.1,0.01,1.0,0.9,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,068,-207.48255370855333,0.4935937523841858,0.5,2084.761474609375,0.4908789098262787,,,,,relu,he_normal,,,,2,32,he_normal,0.1,0.00014705373931532688,3.0,0.9,,,,,32.0,,0.1,0.4,3.0,
direction_14,14.0,GRU,069,-4.793363726139068,0.5064062476158142,0.5,57.99769973754883,0.5081445574760437,,,,,relu,glorot_normal,,,,1,32,zeros,0.5,0.01,2.0,0.1,,,,,128.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,070,-1.169194257259369,0.4935937523841858,0.5,21.627880096435547,0.48974609375,,,,,relu,glorot_normal,,,,2,128,zeros,0.4,0.01,1.0,0.9,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,071,-5.246790087223053,0.5064062476158142,0.5,62.53196334838867,0.5079687237739563,,,,,relu,he_normal,,,,2,32,he_normal,0.5,0.000270721516864241,3.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,072,-1.6293493628501894,0.4935937523841858,0.5,26.22943115234375,0.4913281202316284,,,,,relu,he_normal,,,,1,128,he_normal,0.5,0.01,2.0,0.9,,,,,32.0,,0.1,0.1,1.0,
direction_14,14.0,GRU,073,-1.683684504032135,0.5064062476158142,0.5,26.900907516479492,0.5086523294448853,,,,,relu,he_normal,,,,2,128,he_normal,0.2,0.01,1.0,0.1,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,074,-51.26628051996231,0.5064062476158142,0.5,522.7268676757812,0.5101757645606995,,,,,relu,he_normal,,,,1,32,zeros,0.1,0.01,3.0,0.1,,,,,32.0,,0.1,0.4,3.0,
direction_14,14.0,GRU,075,-2.9865545630455017,0.4935937523841858,0.5,39.801483154296875,0.4915234446525574,,,,,relu,glorot_normal,,,,2,32,zeros,0.5,0.00043985627604855806,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,076,-6.3050798058509825,0.5064062476158142,0.5,73.11486053466797,0.5085155963897705,,,,,relu,glorot_normal,,,,1,128,he_normal,0.5,0.0001,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,077,-23.563471066951752,0.4935937523841858,0.5,245.57064819335938,0.4927343726158142,,,,,relu,glorot_normal,,,,2,128,zeros,0.5,0.0001,3.0,0.9,,,,,128.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,078,-1.2962978005409242,0.5064062476158142,0.5,23.027040481567383,0.5081445574760437,,,,,relu,he_normal,,,,2,32,he_normal,0.5,0.01,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,079,-2.9557623267173767,0.4935937523841858,0.5,39.493560791015625,0.4899023473262787,,,,,relu,he_normal,,,,1,128,zeros,0.1,0.0001,3.0,0.9,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,080,-6.396829831600189,0.4935937523841858,0.5,73.90423583984375,0.49117186665534973,,,,,relu,glorot_normal,,,,2,128,zeros,0.1,0.0001,3.0,0.9,,,,,32.0,,0.4,0.1,3.0,
direction_14,14.0,GRU,081,-1.6957790017127992,0.5064062476158142,0.5,27.021852493286133,0.5089257955551147,,,,,relu,glorot_normal,,,,1,32,he_normal,0.1,0.01,1.0,0.1,,,,,32.0,,0.4,0.1,3.0,
direction_14,14.0,GRU,082,-0.3658782601356507,0.5064062476158142,0.5,13.722845077514648,0.5088476538658142,,,,,relu,glorot_normal,,,,1,32,zeros,0.2,0.01,1.0,0.1,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,083,-0.7400524497032166,0.4935937523841858,0.5,17.336462020874023,0.4910546839237213,,,,,relu,he_normal,,,,1,128,zeros,0.30000000000000004,0.01,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,084,-4.099204027652741,0.5064062476158142,0.5,51.05610275268555,0.5088086128234863,,,,,relu,he_normal,,,,1,128,he_normal,0.30000000000000004,0.0012208447919522683,1.0,0.1,,,,,32.0,,0.2,0.1,1.0,
direction_14,14.0,GRU,085,-10.522554230690002,0.4935937523841858,0.5064800381660461,115.22628021240234,0.4962500035762787,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.0001,3.0,0.1,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,086,-6.802623903751373,0.5064062476158142,0.5,78.09030151367188,0.5089062452316284,,,,,relu,glorot_normal,,,,2,128,zeros,0.1,0.01,3.0,0.1,,,,,128.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,087,-13.940108644962312,0.5064062476158142,0.5,149.46514892578125,0.508593738079071,,,,,tanh,glorot_normal,,,,1,128,zeros,0.5,0.01,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,088,-1.3260987877845762,0.5064062476158142,0.5,23.325050354003906,0.5085742473602295,,,,,relu,he_normal,,,,1,32,zeros,0.1,0.01,3.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,089,-8.691897934675216,0.4935937523841858,0.4974817931652069,96.8297348022461,0.4946874976158142,,,,,relu,glorot_normal,,,,2,128,zeros,0.5,0.0001,1.0,0.9,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,090,-15.160929960012435,0.4935937523841858,0.4996388852596283,161.5416259765625,0.49173828959465027,,,,,relu,he_normal,,,,2,128,he_normal,0.5,0.0001,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,091,-4.925836420059204,0.5064062476158142,0.4999564290046692,59.321990966796875,0.5085742473602295,,,,,relu,glorot_normal,,,,1,32,zeros,0.5,0.0001,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,092,-5.506180727481842,0.5064062476158142,0.5,65.12586975097656,0.5048632621765137,,,,,relu,he_normal,,,,1,128,zeros,0.1,0.0001,3.0,0.1,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,093,-2.9406388878822325,0.5064062476158142,0.5,39.47045135498047,0.5083203315734863,,,,,relu,he_normal,,,,2,128,zeros,0.1,0.01,3.0,0.1,,,,,32.0,,0.4,0.1,3.0,
direction_14,14.0,GRU,094,-2.621083986759186,0.5064062476158142,0.5,36.27490234375,0.5099999904632568,,,,,relu,glorot_normal,,,,2,128,zeros,0.1,0.01,1.0,0.1,,,,,32.0,,0.1,0.4,3.0,
direction_14,14.0,GRU,095,-1.3024688363075256,0.5064062476158142,0.5,23.0887508392334,0.5080859661102295,,,,,relu,he_normal,,,,1,128,zeros,0.5,0.01,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,096,-15.744018626213073,0.4935937523841858,0.5000692009925842,167.37681579589844,0.49097657203674316,,,,,tanh,glorot_normal,,,,2,128,zeros,0.1,0.01,3.0,0.9,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,097,-12.136591184139252,0.4935937523841858,0.5,131.30184936523438,0.5002343654632568,,,,,relu,glorot_normal,,,,2,128,he_normal,0.5,0.0001,3.0,0.9,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,098,-6.7168023705482485,0.5064062476158142,0.5,77.23208618164062,0.5096484422683716,,,,,relu,glorot_normal,,,,2,128,zeros,0.1,0.000490364237472127,3.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,099,-4.6352480292320255,0.4935937523841858,0.5,56.28841781616211,0.4908398389816284,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.0001,1.0,0.9,,,,,32.0,,0.4,0.1,3.0,
direction_14,14.0,GRU,100,-8.114533674716949,0.4935937523841858,0.5000375509262085,91.08164978027344,0.49052733182907104,,,,,relu,he_normal,,,,1,128,he_normal,0.1,0.0002942719333206265,1.0,0.9,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,101,-4.047234189510346,0.4935937523841858,0.5,50.40827941894531,0.4922851622104645,,,,,relu,he_normal,,,,1,128,zeros,0.1,0.0007875912407661083,1.0,0.9,,,,,32.0,,0.1,0.1,1.0,
direction_14,14.0,GRU,102,-1.509155309200287,0.4935937523841858,0.5,25.027490615844727,0.4915429651737213,,,,,relu,he_normal,,,,2,32,he_normal,0.5,0.01,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,103,-40.25115906000137,0.5064062476158142,0.5,412.5756530761719,0.510058581829071,,,,,relu,he_normal,,,,2,32,he_normal,0.5,0.01,3.0,0.1,,,,,32.0,,0.1,0.4,3.0,
direction_14,14.0,GRU,104,-21.70358062982559,0.5064062476158142,0.5,227.09986877441406,0.5002734661102295,,,,,relu,he_normal,,,,2,128,he_normal,0.5,0.0003984712343364683,3.0,0.1,,,,,128.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,105,-12.578594362735748,0.5064062476158142,0.5,135.85000610351562,0.5020898580551147,,,,,relu,he_normal,,,,2,128,he_normal,0.2,0.0001,3.0,0.1,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,106,-10.048824608325958,0.5064062476158142,0.5005819797515869,110.5581283569336,0.508105456829071,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.0001,3.0,0.1,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,107,-6.240930384397506,0.4935937523841858,0.4999096095561981,72.3443374633789,0.49580079317092896,,,,,relu,glorot_normal,,,,1,32,he_normal,0.5,0.00010000000000000005,1.0,0.9,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,108,-6.242047727108002,0.4935937523841858,0.5,72.35641479492188,0.4927343726158142,,,,,relu,glorot_normal,,,,1,128,he_normal,0.1,0.0001,1.0,0.9,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,109,-8.375075376033783,0.4935937523841858,0.5,93.68669128417969,0.4910351634025574,,,,,relu,he_normal,,,,2,128,he_normal,0.30000000000000004,0.01,3.0,0.9,,,,,128.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,110,-70.48250488042831,0.4935937523841858,0.5,714.760986328125,0.4908789098262787,,,,,relu,he_normal,,,,2,128,zeros,0.1,0.01,3.0,0.9,,,,,32.0,,0.1,0.1,3.0,
direction_14,14.0,GRU,111,-6.719894254207611,0.4935937523841858,0.5,77.13488006591797,0.49058592319488525,,,,,relu,he_normal,,,,1,128,he_normal,0.1,0.01,1.0,0.9,,,,,128.0,,0.1,0.1,1.0,
direction_14,14.0,GRU,112,-5.25102676153183,0.4935937523841858,0.5,62.446205139160156,0.4893164038658142,,,,,relu,he_normal,,,,1,32,he_normal,0.1,0.01,3.0,0.9,,,,,128.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,113,-9.805928647518158,0.4935937523841858,0.5,107.99522399902344,0.49173828959465027,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.0001,3.0,0.1,,,,,32.0,,0.4,0.4,3.0,
direction_14,14.0,GRU,114,-7.94360443353653,0.5064062476158142,0.5,89.50010681152344,0.5004101395606995,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.0004138984697579778,1.0,0.1,,,,,32.0,,0.4,0.1,3.0,
direction_14,14.0,GRU,115,-21.89163452386856,0.5064062476158142,0.5,228.98040771484375,0.5094921588897705,,,,,relu,he_normal,,,,1,32,he_normal,0.5,0.01,3.0,0.1,,,,,32.0,,0.4,0.1,3.0,
direction_14,14.0,GRU,116,-7.200517880916596,0.4935937523841858,0.5,81.94111633300781,0.49134767055511475,,,,,relu,he_normal,,,,2,32,he_normal,0.5,0.01,3.0,0.9,,,,,128.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,117,-9.140887606143952,0.5064062476158142,0.5,101.47293853759766,0.5080273151397705,,,,,relu,he_normal,,,,2,128,he_normal,0.5,0.01,3.0,0.1,,,,,128.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,118,-3.205242002010346,0.4935937523841858,0.5,41.98835754394531,0.4913671910762787,,,,,relu,he_normal,,,,1,64,zeros,0.1,0.0008120354189687254,3.0,0.9,,,,,32.0,,0.1,0.4,1.0,
direction_14,14.0,GRU,119,-3.2358583092689512,0.5064062476158142,0.5,42.422645568847656,0.5090038776397705,,,,,relu,glorot_normal,,,,1,32,he_normal,0.1,0.0001,1.0,0.1,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,120,-0.4128895401954651,0.5064062476158142,0.5,14.192957878112793,0.5083789229393005,,,,,relu,he_normal,,,,1,32,he_normal,0.1,0.01,1.0,0.1,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,121,-23.599362790584564,0.4935937523841858,0.5,245.9295654296875,0.49091798067092896,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.01,1.0,0.9,,,,,32.0,,0.1,0.1,3.0,
direction_14,14.0,GRU,122,-5.476381075382233,0.5064062476158142,0.5,64.82787322998047,0.5090429782867432,,,,,relu,he_normal,,,,2,32,he_normal,0.1,0.0001,3.0,0.1,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,123,-7.120375216007233,0.5064062476158142,0.5,81.26781463623047,0.5076757669448853,,,,,relu,he_normal,,,,1,128,he_normal,0.1,0.01,1.0,0.1,,,,,128.0,,0.2,0.4,1.0,
direction_14,14.0,GRU,124,-2.7661917090415953,0.4935937523841858,0.5,37.59785461425781,0.4899218678474426,,,,,relu,he_normal,,,,1,32,he_normal,0.1,0.01,1.0,0.9,,,,,32.0,,0.4,0.1,3.0,
direction_14,14.0,GRU,125,-4.668915301561356,0.5066797137260437,0.49990585446357727,56.755008697509766,0.49605467915534973,,,,,relu,glorot_normal,,,,1,32,he_normal,0.30000000000000004,0.0001,3.0,0.1,,,,,32.0,,0.4,0.2,1.0,
direction_14,14.0,GRU,126,-6.124556171894073,0.4935937523841858,0.5015445947647095,71.19694519042969,0.49855467677116394,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.0001,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
direction_14,14.0,GRU,127,-3.644235146045685,0.4935937523841858,0.49981415271759033,46.37643051147461,0.4914257824420929,,,,,relu,he_normal,,,,1,32,he_normal,0.1,0.00011608261746298075,1.0,0.9,,,,,32.0,,0.4,0.4,1.0,
direction_14,14.0,GRU,128,-1.4103883385658262,0.5064062476158142,0.5,24.167945861816406,0.5101757645606995,,,,,relu,glorot_normal,,,,2,32,zeros,0.5,0.01,1.0,0.1,,,,,32.0,,0.1,0.1,3.0,
direction_14,14.0,GRU,129,-8.326881563663482,0.5064062476158142,0.5,93.33287811279297,0.5082421898841858,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.0001,3.0,0.9,,,,,32.0,,0.4,0.4,3.0,
direction_14,14.0,GRU,130,-27.674235832691192,0.5022656321525574,0.5,286.7650146484375,0.4991992115974426,,,,,relu,glorot_normal,,,,2,128,he_normal,0.5,0.0001,3.0,0.9,,,,,128.0,,0.4,0.4,1.0,
direction_14,14.0,LSTM,000,-5.008927309513092,0.5064062476158142,0.5,60.15333557128906,0.5079687237739563,,,,,tanh,glorot_normal,,,,1,64,zeros,0.5,0.001715074355925934,3.0,0.1,,,,,32.0,True,0.30000000000000004,0.35000000000000003,,2.0
direction_14,14.0,LSTM,001,-89.99792221784591,0.4935937523841858,0.49221205711364746,909.8372802734375,0.4945117235183716,,,,,tanh,glorot_normal,,,,1,64,glorot_normal,0.1,0.00014111965749931114,2.5,0.7000000000000001,,,,,32.0,False,0.30000000000000004,0.45,,3.0
direction_14,14.0,LSTM,002,-14.64034057855606,0.5064062476158142,0.5,156.46746826171875,0.5099413990974426,,,,,relu,glorot_normal,,,,2,128,zeros,0.2,0.0010277342442932575,1.0,0.5,,,,,64.0,True,0.30000000000000004,0.30000000000000004,,3.0
direction_14,14.0,LSTM,003,-3.4672994256019596,0.5064062476158142,0.5,44.737056732177734,0.5095898509025574,,,,,gelu,glorot_normal,,,,1,64,he_normal,0.30000000000000004,0.0033137745378583987,1.5,0.2,,,,,32.0,False,0.2,0.25,,3.0
direction_14,14.0,LSTM,004,-40.577838742733,0.4935937523841858,0.5,415.7143249511719,0.48966798186302185,,,,,relu,he_normal,,,,2,96,zeros,0.1,0.0003623815491328145,3.0,0.8,,,,,64.0,False,0.45,0.45,,2.0
direction_14,14.0,LSTM,005,-77.89967406988144,0.4935937523841858,0.5,788.9326782226562,0.49144530296325684,,,,,relu,he_normal,,,,2,96,zeros,0.30000000000000004,0.0001272703380605649,3.0,0.9,,,,,32.0,True,0.25,0.4,,2.0
direction_14,14.0,LSTM,006,-53.223226320743564,0.5064062476158142,0.5,542.2963256835938,0.5065038800239563,,,,,gelu,he_normal,,,,1,64,he_normal,0.30000000000000004,0.0001395510628578222,1.0,0.1,,,,,32.0,True,0.25,0.30000000000000004,,2.0
direction_14,14.0,LSTM,007,-23.619148766994478,0.4935937523841858,0.49996042251586914,246.1270294189453,0.4896875023841858,,,,,tanh,he_normal,,,,2,64,zeros,0.5,0.0025890919266874407,3.0,0.9,,,,,96.0,False,0.45,0.2,,3.0
direction_14,14.0,LSTM,008,-177.42492011785507,0.5064062476158142,0.42630302906036377,1783.5762939453125,0.5091992020606995,,,,,tanh,he_normal,,,,2,32,glorot_normal,0.1,0.00010805627988186071,1.0,0.30000000000000004,,,,,96.0,True,0.30000000000000004,0.2,,1.0
